customer_id,age,email,salary,country,phone,signup_date
C02150,52,user2150@example.com,109878,USA,9159416252,invalid-date
C03345,0,user3345@example.com,185976,Canada,291 932 9152,2023-11-17
C02339,51,user2339@example.com,170167,Australia,235.400.2061,not-a-date
C03913,50,,-1000,USA,,2023-02-26
C00305,72,user305@example.com,169227,USA,5930425078,2023-08-06
C01441,31,.user@domain.com,71830,USA,,2023-03-10
C01497,46,user1497@example.com,36305,USA,924-115-3336,2023-01-19
C02653,31,,180653,Canada,653.465.2262,2023-04-27
C02876,32,user2876@example.com,185063,UK,849.792.2003,2023-08-20
C00917,-5,user917@example.com,30717,UK,(971) 620-9011,2023-08-22
C04196,22,user4196@example.com,166491,UK,(952) 710-9811,2023-07-13
C03746,41,user3746@example.com,149042,Spain,149-167-7147,2023-09-14
C02773,64,user2773@example.com,192947,Australia,630 647 1286,2023-10-29
C01625,24,user1625@example.com,172867,USA,304 680 6782,2023-08-03
C03862,53,user3862@example.com,186635,USA,328-981-9265,2023-12-19
C00822,200,user822@example.com,106240,Canada,5825033229,2023-04-31
C03322,40,user3322@example.com,79156,UK,(500) 943-9034,2023-06-08
C01355,130,user1355@example.com,122446,Australia,169 594 7864,2023-09-08
C04512,42,user4512@example.com,54976,UK,,2023-06-28
C00851,,user851@example.com,151866,,355-301-3694,2023-09-05
C01001,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
,73,user3399@example.com,,USA,=1-923-912-2415,2023-07-04
C00019,41,user19@example.com,101126,Australia,,2023-11-16
,18,user1638@example.com,139430,UK,(675) 167-7317,2023-01-16
C01668,999,user1668@example.com,99443,Canada,815.274.3257,2023-08-16
C00494,20,user494@example.com,197248,USA,7301985407,2023-09-18
C01348,28,user1348@example.com,,Australia,,2023-10-08
C03752,21,user3752@example.com,53147,Australia,=1-553-757-7736,2023-04-15
,53,user3277@example.com,71139,USA,2147210900,2023-12-17
C03639,61,user3639@example.com,90186,USA,192-196-8450,2023-05-26
C03504,28,user@domain..com,70633,UK,678-240-4789,2023-07-30
C00688,41,user688@example.com,,Canada,918 568 2817,2023-06-30
C03756,51,user3756@example.com,129468,Canada,,2023-07-11
C01609,42,user1609@example.com,95333,USA,455.595.9953,2023-10-12
C04105,21,user4105@example.com,85856,Australia,=1-571-939-9856,2023-05-20
C03424,43,user3424@example.com,136471,USA,=1-472-176-9163,2023-02-05
C01010,50,user1010@example.com,,Canada,647-859-7403,2023-09-13
C02409,-100,user2409@example.com,,USA,760.406.5328,2023-01-08
C01093,68,user1093@example.com,175406,Australia,719.566.3414,2023-06-31
C01328,62,user1328@example.com,153099,USA,118 731 4270,2023-08-27
C01678,20,user@,,USA,1335079305,2023-05-29
C02000,200,user2000@example.com,110077,Canada,329 273 5726,2023-12-10
C01311,21,,,USA,869.882.7551,2023-09-13
C03280,500,user3280@example.com,117838,USA,(142) 145-5962,2023-03-09
C01988,35,,172157,USA,707-707-7060,2023-01-06
C04648,27,user4648@example.com,30294,UK,125-476-6332,2023-11-22
C00345,57,user345@example.com,75740,Canada,(833) 974-8006,2023-01-07
C04784,22,user4784@example.com,142333,Canada,2157960656,2023-10-01
C00987,47,,116598,Australia,8698070838,2023-01-13
C03876,38,user3876@example.com,77997,UK,307.209.4548,2023-10-20
C03832,76,user3832@example.com,153711,UK,300 652 4059,2023-02-12
C04327,76,user4327@example.com,196963,Australia,,2023-04-08
C04027,44,,89902,Australia,244-593-1881,2023-09-31
C03113,-25,user3113@example.com,70096,UK,2774920001,2023-07-23
C03051,52,invalid-email,,Canada,214 613 9912,2023-09-12
C01143,250,,66182,Canada,230-609-2426,2023-03-04
C02359,37,user2359@example.com,0,France,199.437.2213,2023-12-08
C01199,64,user1199@example.com,145945,Australia,8398297717,2023-01-15
C00086,67,user86@example.com,117697,USA,322-936-3276,2023-07-28
C01519,23,user1519@example.com,123664,Canada,2860212181,2023-11-05
C00517,-5,user517@example.com,,Germany,=1-225-891-6134,2023-04-19
C01382,79,user1382@example.com,128618,Australia,3366002146,2023-06-27
C02717,60,user2717@example.com,39265,Canada,603-206-6267,2023-09-31
C03106,20,user3106@example.com,41397,Canada,166-189-5305,2023-04-07
C01015,38,invalid-email,82953,Australia,5736461116,2023-10-15
C00129,46,user129@example.com,58172,Australia,928.855.1447,2023-11-11
C01365,19,user1365@example.com,48931,Australia,=1-813-109-9401,2023-12-20
C03648,71,,95439,Canada,572-612-7671,2023-11-06
C03146,0,user3146@example.com,107355,Canada,645.629.2031,2023-05-10
C00892,0,user892@example.com,66413,Canada,324 103 4654,2023-01-29
C02794,25,user2794@example.com,196765,USA,851 563 8272,2023-06-19
C04222,40,user4222@example.com,67260,UK,109-811-7971,2023-01-06
C00127,27,user1360@example.com,151219,UK,801 645 9412,2023-06-20
C00308,76,user308@example.com,138714,Australia,,2023-08-11
C01662,64,user1662@example.com,152019,USA,(274) 190-4131,2023-04-23
C01756,53,user2432@example.com,,Canada,885 380 1319,2023-02-30
C00951,24,user3959@example.com,118916,USA,(120) 684-6449,2023-03-16
C01318,55,user1318@example.com,194109,Australia,591 396 5623,2023-04-19
C04318,28,user4318@example.com,46984,Australia,(422) 416-7695,2023-03-13
,-5,user2475@example.com,64650,USA,108-330-6281,2023-02-29
C02543,23,user2543@example.com,77645,Canada,(506) 430-1191,2023-04-18
C01247,42,user1247@example.com,179886,USA,437-755-2457,2023-12-17
C01209,62,user1209@example.com,175787,USA,=1-285-493-8932,2023-01-07
C00217,19,user217@example.com,53091,UK,223.800.9943,2023-02-27
C04307,78,user4307@example.com,45605,USA,7537032807,2023-13-01
C04111,49,,184682,USA,=1-616-898-8349,2023-01-03
C01240,43,user1240@example.com,46351,Canada,1875155003,2023-12-18
C02290,77,user2290@example.com,-20000,UK,687.584.4525,2023-07-08
C02741,37,user2741@example.com,64758,Canada,806 110 7813,2023-09-14
C00276,19,user276@example.com,191945,USA,(763) 192-1260,2023-07-09
C00490,59,user490@example.com,198197,UK,(524) 511-5116,2023-10-21
C00098,-25,user1036@example.com,,Australia,197.714.6314,2023-03-25
C01230,42,user1230@example.com,56616,Australia,=1-314-804-2622,2023-08-14
C04600,35,,147595,USA,915.564.7576,2023-04-22
C01009,30,user1009@example.com,63722,Australia,=1-202-281-5819,2023-11-28
C04082,29,user name@domain.com,142255,Australia,358-138-1321,2023-08-22
C03144,51,user3144@example.com,139906,Canada,495 875 3248,2023-05-09
C03204,51,user3204@example.com,163316,Canada,(488) 714-8695,2023-08-19
C02123,79,user@.com,150209,UK,9997051069,2023-06-27
C04183,69,user name@domain.com,184912,UK,=1-532-731-9821,2023-05-12
C01059,250,user1059@example.com,155829,UK,990-603-2146,2023-08-20
C02167,45,user2167@example.com,66386,Canada,=1-830-256-3898,2023-12-03
C04113,0,user4113@example.com,115945,Canada,848-956-9806,2023-05-13
C01262,36,user4287@example.com,,USA,=1-776-361-9828,2023-03-06
C00282,34,user282@example.com,44122,USA,5598615444,2023-01-18
C04306,70,user4306@example.com,110021,USA,(102) 116-2032,2023-02-11
C01317,73,user1317@example.com,31881,USA,711 855 1131,2023-04-31
C04994,36,user4994@example.com,68032,Spain,707.529.9736,2023-04-29
C00969,-5,,161742,UK,946-805-9005,2023-11-23
C04641,73,user4641@example.com,31737,UK,(555) 573-8421,2023-08-15
C03945,36,,41353,USA,568-803-4523,2023-08-27
C03188,74,user3188@example.com,,Australia,209.103.4912,2023-10-01
C03542,58,,31168,Canada,=1-699-437-8422,2023-09-18
C00620,18,user620@example.com,90710,Canada,=1-714-533-2478,2023-01-01
C04604,,user4841@example.com,128273,Canada,473 935 1175,2023-06-02
C01743,36,user1743@example.com,162886,Canada,295.142.9520,2023-05-07
C01391,51,.user@domain.com,194957,Canada,3610575957,2023-01-15
C04075,63,,,Australia,699.165.9595,2023-09-30
C01848,19,user1848@example.com,110152,USA,682-180-3083,2023-03-16
C01580,26,user1580@example.com,61417,Australia,=1-539-231-7396,2023-02-18
C01656,57,,52908,Canada,669-893-6131,2023-07-04
C02353,28,user2353@example.com,86652,Canada,8085106052,2023-09-19
C02213,51,invalid-email,171382,Australia,659 290 1356,2023-11-12
C02021,62,user@domain..com,102684,Canada,3694168784,2023-12-13
C04988,47,,-50000,UK,8401739069,2023-02-12
,43,user1957@example.com,191050,USA,721-583-9592,2023-03-27
C01308,37,@domain.com,196375,Canada,781 372 2946,2023-09-12
C02004,57,user2004@example.com,98312,Canada,(128) 712-1651,2023-02-29
C04470,41,user4470@example.com,87196,USA,802.680.6578,2023-03-14
C00576,49,user576@example.com,111938,Australia,720.786.1745,2023-12-13
C02361,28,user@.com,,Australia,450.402.8285,2023-03-12
C04216,26,user4216@example.com,106870,USA,233 348 7054,2023-10-18
C04451,66,user4451@example.com,194760,Australia,,2023-09-31
C01707,54,user1707@example.com,71247,Mexico,(735) 816-7628,2023-09-12
C04557,71,user4557@example.com,68170,UK,(712) 191-7811,2023-04-01
C03493,250,user3493@example.com,176800,UK,=1-449-101-8881,2023-01-10
C00278,39,user1281@example.com,117438,USA,9771852156,2023-03-14
C00862,53,user862@example.com,115280,Canada,(163) 921-8240,2023-07-04
C04424,29,user4424@example.com,-50000,Canada,442.154.8299,2023-08-28
C01802,46,user1802@example.com,165994,UK,(623) 859-9956,2023-09-21
C01629,66,user1629@example.com,190497,USA,=1-946-998-9691,2023-01-14
C01994,48,user1994@example.com,171625,Australia,=1-693-620-7990,2023-07-21
C02640,57,invalid-email,50039,Canada,=1-683-184-6305,2023-11-03
C00270,66,user270@example.com,93761,USA,145 141 8711,2023-02-10
C00630,43,user630@example.com,160356,UK,625-210-9366,2023-01-24
C03082,71,user3082@example.com,161858,UK,488 867 6527,2023-06-01
C02335,28,,,UK,2590408851,2023-08-27
C02967,25,user2967@example.com,86633,Australia,465.446.2329,2023-09-26
C00301,23,user301@example.com,107960,Australia,735 476 2075,2023-10-25
C00460,34,user460@example.com,98368,Canada,500-369-9105,2023-04-11
C01448,23,user@@domain.com,106918,Australia,3497983389,2023-04-31
C01473,50,user1473@example.com,118535,Canada,345-388-3666,2023-02-19
C02047,79,user2047@example.com,,Canada,,2023-10-19
C04242,26,user4242@example.com,39479,Australia,(154) 308-9663,2023-12-31
C03789,76,user3789@example.com,164479,Australia,3204996671,2023-06-08
C02114,68,user@.com,93014,UK,=1-831-480-9509,2023-03-08
C00028,300,user28@example.com,142056,USA,188 608 4893,2023-09-26
C04713,77,user4713@example.com,138500,UK,682.174.3855,2023-09-28
,66,user4537@example.com,35972,Australia,385 770 4463,2023-12-29
C00838,30,user838@example.com,44955,USA,=1-846-901-5494,2023-02-16
C02303,45,user4212@example.com,148142,Canada,874 553 6569,2023-04-06
,56,,37697,UK,833-823-2965,2023-06-25
C04923,53,,55032,USA,(770) 651-1662,2023-09-12
C00504,44,user504@example.com,74814,India,597 673 8145,2023-08-05
C03228,72,user3228@example.com,39045,UK,=1-227-897-8578,2023-08-18
C04319,70,user4319@example.com,155580,Canada,=1-423-952-2600,2023-06-18
C00381,-10,user381@example.com,0,UK,8730413737,2023-01-24
C01852,18,user1852@example.com,99855,Canada,499.820.6863,2023-04-25
C01526,29,user1526@example.com,55901,UK,=1-132-715-7230,2023-09-08
C00501,61,user2366@example.com,142651,USA,6545740371,2023-08-25
C03250,47,user3250@example.com,-20000,UK,484 406 7121,2023-03-23
C03053,51,user3053@example.com,81272,USA,663.780.3698,2023-05-21
C02885,,user2885@example.com,48300,Australia,9619926628,2023-12-18
C02341,51,user2341@example.com,73129,UK,350 800 8268,2023-06-30
C00375,0,,134601,Canada,529.751.6832,2023-01-25
C04100,49,user4100@example.com,31620,USA,547.287.4455,2023-11-31
C00725,18,user@.com,189163,USA,6140827626,2023-05-21
C04324,47,user4324@example.com,,Australia,954 176 6429,2023-06-20
C00940,27,user940@example.com,41064,Canada,333.200.2942,2023-01-02
C02136,18,user3981@example.com,133002,UK,,2023-06-03
C04410,51,user4410@example.com,145080,Australia,364-440-1743,2023-07-03
C02800,39,,30215,USA,661 983 7688,2023-10-09
C02148,20,user2148@example.com,199439,Australia,7191825941,2023-02-22
C03842,22,user3842@example.com,62930,Canada,758 290 4890,2023-02-27
C04555,35,user4555@example.com,111029,UK,(235) 886-2163,2023-01-01
C04230,38,user4230@example.com,89238,USA,481-972-9247,2023-01-18
C02069,47,user2069@example.com,125961,USA,378-867-3025,2023-01-17
C00530,62,user530@example.com,129303,USA,,2023-01-27
C03755,41,user3755@example.com,-1000,Canada,6496700122,2023-01-03
,31,user637@example.com,141072,USA,701.841.8454,2023-12-25
C01270,43,user1270@example.com,103193,Canada,750.978.2424,2023-05-25
C00186,26,user186@example.com,117265,Canada,=1-331-103-7298,2023-09-11
C03843,46,user3843@example.com,103313,Canada,153.812.5412,2023-04-19
C03201,29,user3201@example.com,191897,UK,(906) 513-4393,2023-12-26
C03476,36,user3476@example.com,134234,UK,700-565-6699,2023-11-14
C01798,,user1798@example.com,177531,UK,=1-366-941-8194,2023-05-25
C02980,28,user2980@example.com,65398,Australia,124 785 7798,2023-06-21
C01442,70,user1442@example.com,40234,Australia,(401) 571-3361,2023-04-13
C04482,56,user4482@example.com,,Canada,(121) 102-7432,2023-11-29
C04890,58,user4890@example.com,108858,Australia,=1-761-491-4151,2023-01-25
C01536,77,user1536@example.com,154206,Canada,(303) 457-7866,2023-08-02
C03465,25,user3465@example.com,107360,Australia,,2023-06-26
C01274,76,user1274@example.com,160956,Canada,=1-158-186-5683,2023-06-14
C02468,68,user2468@example.com,33729,Australia,885-800-8060,2023-10-16
C00608,75,user608@example.com,156155,Australia,849.851.3118,2023-03-03
C03170,70,user3409@example.com,115092,Australia,(142) 137-8420,2023-11-31
C01713,25,user1713@example.com,102055,Canada,(615) 817-8811,2023-12-15
C02200,30,user@,174101,Canada,7158353462,2023-07-07
C00956,,user956@example.com,185195,Australia,242.691.3102,2023-02-11
C02580,39,user2580@example.com,41772,,226 843 3487,2023-03-29
C03922,37,,175364,USA,394.314.2140,2023-07-21
C04440,52,user4440@example.com,30453,UK,4018061455,2023-03-04
C03607,38,user3607@example.com,,Spain,=1-763-165-7548,2023-07-07
C04490,62,user4490@example.com,189912,Australia,1641889887,
C00404,46,user404@example.com,167686,,144.167.5942,2023-04-23
C02072,35,user2072@example.com,123715,Australia,178-175-9265,2023-04-04
C04771,77,@domain.com,94280,USA,773 545 5063,2023-01-28
C01978,67,user1978@example.com,71486,Australia,532 462 3088,2023-11-30
C00124,51,user159@example.com,123574,USA,=1-206-801-8306,2023-10-14
C01749,18,user1749@example.com,-50000,USA,=1-671-780-3664,2023-11-28
C02910,23,user2910@example.com,63302,USA,609-501-3593,2023-06-17
C04981,46,user4981@example.com,-10000,UK,(331) 834-3496,2023-05-31
C00903,23,user@@domain.com,191147,Australia,,2023-08-24
C00353,48,user353@example.com,142492,Australia,(312) 410-8776,2023-09-03
C01231,-5,user1231@example.com,198171,UK,,2023-07-09
C04686,44,user4686@example.com,179328,Canada,305 432 8251,2023-11-13
C02141,59,user2141@example.com,121404,Canada,7320856459,2023-05-28
C00445,51,user445@example.com,,Germany,(410) 736-2578,2023-10-14
,43,user4964@example.com,146082,UK,929.283.5426,2023-04-18
C00755,56,user755@example.com,185489,Australia,412-390-4532,2023-10-04
C01738,40,user1738@example.com,163195,USA,(486) 754-2768,2023-07-24
C02972,35,user2972@example.com,,USA,(559) 262-2888,2023-01-26
C04995,74,user4995@example.com,0,Canada,8270430884,2023-07-09
C01870,32,user2921@example.com,131010,USA,=1-224-713-3120,2023-03-31
C00312,250,user@,93227,USA,,2023-09-24
C00549,75,user549@example.com,,China,277.803.6367,2023-01-24
C04077,35,,70733,USA,132-158-5358,2023-07-27
C04777,999,user4777@example.com,51577,UK,692.561.5670,2023-08-12
C01990,300,user1990@example.com,119745,Australia,428 549 3895,2023-05-19
C00307,73,user307@example.com,49710,Canada,5392421278,2023-06-27
C02336,75,user2336@example.com,-1000,UK,4922193193,2023-09-30
C00695,78,user@,153030,Australia,(762) 472-6482,2023-09-29
C02357,64,user2357@example.com,180952,Canada,772 447 3325,2023-02-06
C01335,27,user1928@example.com,103034,UK,284 364 5524,2023-03-13
C00685,49,user685@example.com,191015,USA,888-998-5382,2023-03-04
,52,,137237,Canada,223-478-5744,2023-09-13
C04578,29,user4578@example.com,119402,Australia,(564) 294-3121,2023-07-22
C01267,54,user1267@example.com,199302,UK,462 917 8678,invalid-date
C03900,-100,,173233,UK,915.987.6199,2023-00-15
C03552,0,user3552@example.com,60270,USA,1580757526,2023-07-16
C04438,57,,170824,UK,9342671082,2023-08-20
C04009,49,user4009@example.com,129108,UK,=1-206-253-5621,2023-07-25
C03047,56,user3084@example.com,152784,Australia,417.665.8392,2023-03-03
C03062,52,user3062@example.com,107004,Canada,(173) 811-6022,2023-06-31
C03026,41,user3026@example.com,165895,USA,522 279 1217,2023-07-24
C00971,45,user971@example.com,108542,USA,390 310 4818,2023-04-18
C00014,28,user14@example.com,169316,USA,(298) 438-6536,2023-08-24
C00874,36,user874@example.com,171871,USA,=1-229-752-9337,2023-12-29
C00809,33,user809@example.com,114774,UK,815 225 3288,2023-04-11
C00143,0,user3199@example.com,155865,Australia,721 310 7110,2023-06-03
C00515,56,user@,34173,Australia,634-780-9605,2023-01-07
C04487,28,user4487@example.com,195390,Canada,361.233.7408,2023-04-26
C00410,52,user410@example.com,79976,Canada,=1-683-169-2623,2023-04-13
C03430,77,user3430@example.com,123122,Australia,425.226.3992,2023-03-11
,61,user4357@example.com,63123,India,823.192.3260,2023-08-22
C00208,46,user208@example.com,76473,USA,137-853-3319,2023-05-16
C03245,62,user3245@example.com,114523,Australia,905.720.7638,2023-07-27
C00459,66,,,UK,=1-974-260-9301,2023-06-21
C03494,41,user3494@example.com,168069,USA,,2023-01-01
C02431,37,,,UK,518-462-3292,2023-08-26
C03682,44,user3682@example.com,198003,Canada,428-863-4487,2023-11-12
C00111,77,,152118,Australia,463 331 4044,2023-12-30
C03771,47,user3771@example.com,73481,UK,309-969-3691,2023-11-20
C04069,25,user4069@example.com,,UK,130 309 2974,2023-02-03
C01884,52,user1884@example.com,150617,UK,=1-770-350-5790,2023-03-31
C00344,51,user1714@example.com,132266,Australia,2024862905,2023-03-07
C03983,38,user3983@example.com,47948,UK,571-168-6683,2023-03-09
